@relation rillof.triples.sentences.txt-weka.filters.unsupervised.attribute.NumericToBinary-R5

@attribute tree string
@attribute subject string
@attribute relation string
@attribute object string
@attribute class_binarized {0,1}

@data
' ( ROOT ( S ( NP ( NN saltation ) ) ( VP ( VBZ be ) ( NP ( NP ( DT the ) ( VBG leaping ) ( NN movement ) ) ( PP ( IN of ) ( NP ( NN sand ) ( CC or ) ( NN soil ) ( NNS particle ) ) ) ( SBAR ( RB as ) ( S ( VP ( VBP be ) ( VP ( VBN transported ) ( PP ( IN in ) ( NP ( NP ( DT a ) ( JJ fluid ) ( NN medium ) ) ( PP ( IN over ) ( NP ( DT an ) ( JJ uneven ) ( NN surface ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( JJ fluid ) ( NN medium ) ) ( PP ( IN over ) ( NP ( DT an ) ( JJ uneven ) ( NN surface ) ) ) ) ',' ( VB Transported ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN saltiness ) ) ( VP ( VBZ be ) ( NP ( NP ( DT the ) ( NN property ) ) ( PP ( IN of ) ( S ( VP ( VBG containing ) ( NP ( NN salt ) ) ) ) ) ) ) ) ) ',' ( NP ( NN salt ) ) ',' ( VB Containing ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',0
' ( ROOT ( S ( NP ( NN sarcodina ) ) ( VP ( VBZ be ) ( VP ( VP ( VBN characterized ) ( PP ( IN by ) ( NP ( NP ( DT the ) ( NN formation ) ) ( PP ( IN of ) ( NP ( NP ( NNS pseudopod ) ) ( PP ( IN for ) ( NP ( NN locomotion ) ) ) ) ) ) ) ) ( CC and ) ( VP ( VBG taking ) ( NP ( NP ( NN food ) ) ( : : ) ( NP ( NN actinopoda ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT the ) ( NN formation ) ) ( PP ( IN of ) ( NP ( NP ( NNS pseudopod ) ) ( PP ( IN for ) ( NP ( NN locomotion ) ) ) ) ) ) ',' ( VB Characterized ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN sauvignon ) ( NN grape ) ) ( VP ( VBZ be ) ( NP ( NP ( JJ small ) ( JJ blue-black ) ( NN grape ) ) ( PP ( IN of ) ( NP ( NNP medoc ) ( NN region ) ) ) ( PP ( IN of ) ( NP ( NP ( NNP france ) ) ( VP ( ADVP ( RB highly ) ) ( VBN prized ) ( PP ( IN in ) ( NP ( NN winemaking ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNP france ) ) ',' ( VB Prized ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN sea ) ( NN turtle ) ) ( VP ( VBZ be ) ( NP ( NP ( DT any ) ) ( PP ( IN of ) ( NP ( NP ( JJ various ) ( JJ large ) ( NNS turtle ) ) ( PP ( IN with ) ( NP ( NP ( NNS limb ) ) ( VP ( VBN modified ) ( PP ( IN into ) ( NP ( NNS flipper ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS limb ) ) ',' ( VB Modified ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN selection ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ natural ) ( NN process ) ) ( VP ( VBG resulting ) ( PP ( IN in ) ( NP ( NP ( DT the ) ( NN evolution ) ) ( PP ( IN of ) ( NP ( NP ( NNS organism ) ) ( VP ( ADVP ( JJS best ) ) ( VBN adapted ) ( PP ( TO to ) ( NP ( DT the ) ( NN environment ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS organism ) ) ',' ( VB Adapted ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN sheepskin ) ) ( VP ( VBZ be ) ( NP ( NP ( NN skin ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( NN sheep ) ( CC or ) ( NN goat ) ) ( VP ( VBN prepared ) ( PP ( IN for ) ( S ( VP ( VBG writing ) ( PP ( IN on ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN sheep ) ( CC or ) ( NN goat ) ) ',' ( VB Prepared ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN sleeve ) ) ( VP ( VBZ be ) ( NP ( NP ( DT the ) ( NN part ) ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( NN garment ) ) ( SBAR ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBZ be ) ( VP ( VBN attached ) ( PP ( IN at ) ( NP ( DT the ) ( NN armhole ) ) ) ) ) ) ) ( CC and ) ( SBAR ( IN that ) ( S ( VP ( VBZ provides ) ( NP ( NP ( DT a ) ( NN cloth ) ) ( VP ( VBG covering ) ( PP ( IN for ) ( NP ( DT the ) ( NN arm ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT the ) ( NN armhole ) ) ',' ( VB Attached ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN smorgasbord ) ) ( VP ( VBZ be ) ( NP ( NP ( DT an ) ( NN assortment ) ) ( PP ( IN of ) ( NP ( NP ( NNS food ) ) ( VP ( VP ( VBG starting ) ( PP ( IN with ) ( S ( VP ( VBG herring ) ) ) ) ) ( CC or ) ( VP ( VBN smoked ) ( NP ( NN eel ) ( CC or ) ( NN salmon ) ( NN etc ) ) ( PP ( IN with ) ( NP ( NN bread ) ( CC and ) ( NN butter ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NN bread ) ( CC and ) ( NN butter ) ) ',' ( VB Smoked ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN starch ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ commercial ) ( NN preparation ) ) ( PP ( IN of ) ( NP ( NN starch ) ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBZ be ) ( VP ( VBN used ) ( S ( VP ( TO to ) ( VP ( VB stiffen ) ( NP ( NN textile ) ( NNS fabric ) ) ( PP ( IN in ) ( NP ( NN laundering ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NN textile ) ( NNS fabric ) ) ',' ( VB Stiffen ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',1
' ( ROOT ( S ( NP ( NN stradavarius ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN violin ) ) ( VP ( VBN made ) ( PP ( IN by ) ( NP ( NP ( NNP Antonio ) ( NNP stradivari ) ) ( CC or ) ( NP ( NP ( DT a ) ( NN member ) ) ( PP ( IN of ) ( NP ( PRP$ his ) ( NN family ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN violin ) ) ',' ( VB Made ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN summary ) ( NN judgment ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN judgment ) ) ( VP ( VBN rendered ) ( PP ( IN by ) ( NP ( NP ( DT the ) ( NN court ) ) ( ADVP ( RB prior ) ( PP ( TO to ) ( NP ( DT a ) ( NN verdict ) ) ) ) ) ) ( SBAR ( IN because ) ( S ( S ( NP ( NP ( JJ notmaterial ) ( NN issue ) ) ( PP ( IN of ) ( NP ( NN fact ) ) ) ) ( VP ( VBZ exists ) ) ) ( CC and ) ( S ( NP ( NP ( CD 1 ) ( NN party ) ) ( CC or ) ( NP ( DT the ) ( JJ other ) ) ) ( VP ( VBZ be ) ( ADJP ( VBN entitled ) ( PP ( TO to ) ( NP ( NP ( DT a ) ( NN judgment ) ) ( PP ( IN as ) ( NP ( NP ( DT a ) ( NN matter ) ) ( PP ( IN of ) ( NP ( NN law ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN judgment ) ) ',' ( VB Rendered ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN sun ) ( NN plant ) ) ( VP ( VBZ be ) ( ADVP ( RB widely ) ) ( VP ( VBN cultivated ) ( PP ( IN in ) ( NP ( NP ( NP ( JJ many ) ( NNS variety ) ) ( PP ( IN for ) ( NP ( JJ fleshy ) ( JJ moss-like ) ( NN foliage ) ) ) ) ( CC and ) ( NP ( NP ( NN profusion ) ) ( PP ( IN of ) ( NP ( ADJP ( RB brightly ) ( VBN colored ) ) ( NNS flower ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( NP ( JJ many ) ( NNS variety ) ) ( PP ( IN for ) ( NP ( JJ fleshy ) ( JJ moss-like ) ( NN foliage ) ) ) ) ( CC and ) ( NP ( NP ( NN profusion ) ) ( PP ( IN of ) ( NP ( ADJP ( RB brightly ) ( VBN colored ) ) ( NNS flower ) ) ) ) ) ',' ( VB Cultivated ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN teratoma ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN tumor ) ) ( VP ( VBG consisting ) ( PP ( IN of ) ( NP ( NP ( DT a ) ( NN mixture ) ) ( PP ( IN of ) ( NP ( NP ( NNS tissue ) ) ( VP ( RB not ) ( ADVP ( RB normally ) ) ( VBN found ) ( PP ( IN at ) ( NP ( DT that ) ( NN site ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS tissue ) ) ',' ( VB Found ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN threshold ) ( NN operation ) ) ( VP ( VBZ be ) ( NP ( NP ( DT an ) ( NN operation ) ) ( VP ( VBN performed ) ( PP ( IN on ) ( NP ( NP ( NNS operand ) ) ( PP ( IN in ) ( NP ( NN order ) ) ) ) ) ( S ( VP ( TO to ) ( VP ( VB obtain ) ( NP ( NP ( DT the ) ( NN value ) ) ( PP ( IN of ) ( NP ( DT a ) ( NN threshold ) ( NN function ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT an ) ( NN operation ) ) ',' ( VB Performedtoobtain ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN tide ) ( NN rip ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN stretch ) ) ( PP ( IN of ) ( NP ( NP ( NP ( JJ turbulent ) ( NN water ) ) ( PP ( IN in ) ( NP ( DT a ) ( NN river ) ) ) ) ( CC or ) ( NP ( NP ( DT the ) ( NN sea ) ) ( VP ( VBN caused ) ( PP ( IN by ) ( NP ( NP ( CD 1 ) ( NN current ) ) ( VP ( VBG flowing ) ( PP ( IN into ) ( CC or ) ( IN across ) ( NP ( DT another ) ( JJ current ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT the ) ( NN sea ) ) ',' ( VB Caused ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN trachoma ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ chronic ) ( JJ contagious ) ( NN disease ) ) ( VP ( VP ( VBN caused ) ( PP ( IN by ) ( NP ( DT a ) ( NN bacterium ) ) ) ) ( CC and ) ( VP ( VBN marked ) ( PP ( IN by ) ( NP ( NP ( NN inflammation ) ) ( PP ( IN of ) ( NP ( NP ( NP ( DT the ) ( NN conjunctiva ) ( CC and ) ( NN cornea ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN eye ) ) ) ) ( CC and ) ( NP ( NP ( DT the ) ( NN formation ) ) ( PP ( IN of ) ( NP ( NN scar ) ( NN tissue ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN bacterium ) ) ',' ( VB Caused ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN trachoma ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ chronic ) ( JJ contagious ) ( NN disease ) ) ( VP ( VP ( VBN caused ) ( PP ( IN by ) ( NP ( DT a ) ( NN bacterium ) ) ) ) ( CC and ) ( VP ( VBN marked ) ( PP ( IN by ) ( NP ( NP ( NN inflammation ) ) ( PP ( IN of ) ( NP ( NP ( NP ( DT the ) ( NN conjunctiva ) ( CC and ) ( NN cornea ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN eye ) ) ) ) ( CC and ) ( NP ( NP ( DT the ) ( NN formation ) ) ( PP ( IN of ) ( NP ( NN scar ) ( NN tissue ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN bacterium ) ) ',' ( VB Marked ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN tractarianism ) ) ( VP ( VBZ be ) ( NP ( NP ( NNS principle ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( NNS founder ) ) ( PP ( IN of ) ( NP ( DT the ) ( NNP oxford ) ( NN movement ) ) ) ) ) ) ( SBAR ( IN as ) ( S ( VP ( VBN expounded ) ( PP ( IN in ) ( NP ( NP ( NNS pamphlet ) ) ( VP ( VBN called ) ( `` ` ) ( NP ( NP ( NNS tract ) ) ( PP ( IN for ) ( NP ( DT the ) ( NNP times ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS pamphlet ) ) ',' ( VB Called ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN tractarianism ) ) ( VP ( VBZ be ) ( NP ( NP ( NNS principle ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( NNS founder ) ) ( PP ( IN of ) ( NP ( DT the ) ( NNP oxford ) ( NN movement ) ) ) ) ) ) ( SBAR ( IN as ) ( S ( VP ( VBN expounded ) ( PP ( IN in ) ( NP ( NP ( NNS pamphlet ) ) ( VP ( VBN called ) ( `` ` ) ( NP ( NP ( NNS tract ) ) ( PP ( IN for ) ( NP ( DT the ) ( NNP times ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS pamphlet ) ) ',' ( VB Expounded ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN transgression ) ) ( VP ( VBZ be ) ( NP ( NP ( DT the ) ( NN spreading ) ) ( PP ( IN of ) ( NP ( NP ( DT the ) ( NN sea ) ) ( PP ( IN over ) ( NP ( NN land ) ) ) ) ) ) ( SBAR ( IN as ) ( S ( VP ( VBN evidenced ) ( PP ( IN by ) ( NP ( NP ( DT the ) ( NN deposition ) ) ( PP ( IN of ) ( NP ( NP ( JJ marine ) ( NN stratum ) ) ( PP ( IN over ) ( NP ( JJ terrestrial ) ( NN stratum ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT the ) ( NN deposition ) ) ( PP ( IN of ) ( NP ( NP ( JJ marine ) ( NN stratum ) ) ( PP ( IN over ) ( NP ( JJ terrestrial ) ( NN stratum ) ) ) ) ) ) ',' ( VB Evidenced ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN triticum ) ( NN aestivum ) ) ( VP ( VBZ be ) ( ADVP ( RB widely ) ) ( VP ( VBN cultivated ) ( PP ( IN in ) ( NP ( NP ( JJ temperate ) ( NNS region ) ) ( PP ( IN in ) ( NP ( NP ( JJ many ) ( NNS variety ) ) ( PP ( IN for ) ( NP ( ADJP ( RB commercially ) ( JJ important ) ) ( NN grain ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( JJ temperate ) ( NNS region ) ) ( PP ( IN in ) ( NP ( NP ( JJ many ) ( NNS variety ) ) ( PP ( IN for ) ( NP ( ADJP ( RB commercially ) ( JJ important ) ) ( NN grain ) ) ) ) ) ) ',' ( VB Cultivated ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN tt ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN country ) ) ( VP ( VBN scattered ) ( PP ( IN over ) ( NP ( NN micronesia ) ) ) ( PP ( IN with ) ( NP ( NP ( DT a ) ( JJ constitutional ) ( NN government ) ) ( PP ( IN in ) ( NP ( JJ free ) ( NN association ) ) ) ) ) ( PP ( IN with ) ( NP ( DT the ) ( NNP United ) ( NNPS state ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( NN country ) ) ',' ( VB Scattered ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN vertebrate ) ) ( VP ( VBZ be ) ( NP ( NP ( NNS animal ) ) ( VP ( VBG having ) ( NP ( NP ( DT a ) ( NN bony ) ( CC or ) ( JJ cartilaginous ) ( NN skeleton ) ) ( PP ( IN with ) ( NP ( NP ( DT a ) ( JJ segmented ) ( JJ spinal ) ( NN column ) ) ( CC and ) ( NP ( NP ( DT a ) ( JJ large ) ( NN brain ) ) ( VP ( VBN enclosed ) ( PP ( IN in ) ( NP ( DT a ) ( NN skull ) ( CC or ) ( NN cranium ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT a ) ( JJ large ) ( NN brain ) ) ',' ( VB Enclosed ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN vicarage ) ) ( VP ( VBZ be ) ( NP ( NP ( DT an ) ( JJ official ) ( NN residence ) ) ( PP ( VBN provided ) ( PP ( IN by ) ( NP ( NP ( DT a ) ( NN church ) ) ( PP ( IN for ) ( NP ( NN parson ) ( CC or ) ( NN vicar ) ( CC or ) ( NN rector ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( NN church ) ) ( PP ( IN for ) ( NP ( NN parson ) ( CC or ) ( NN vicar ) ( CC or ) ( NN rector ) ) ) ) ',' ( VB Provided ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN vigna ) ( NN radiata ) ) ( VP ( VBZ be ) ( VP ( VB erect ) ( NP ( NP ( SBAR ( WHNP ( WHNP ( JJ bushy ) ) ( NP ( JJ annual ) ) ) ( S ( ADVP ( RB widely ) ) ( VP ( VBN cultivated ) ( PP ( IN in ) ( NP ( NP ( JJ warm ) ( NNS region ) ) ( PP ( IN of ) ( NP ( NNP india ) ( CC and ) ( NNP indonesia ) ) ) ) ) ) ) ) ) ( CC and ) ( NP ( NP ( NNP United ) ( NNPS state ) ) ( PP ( IN for ) ( NP ( NP ( NN forage ) ) ( CC and ) ( NP ( RB especially ) ( JJ edible ) ( NNS seed ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( JJ warm ) ( NNS region ) ) ( PP ( IN of ) ( NP ( NNP india ) ( CC and ) ( NNP indonesia ) ) ) ) ',' ( VB Cultivated ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN war ) ( NN power ) ) ( VP ( VBZ be ) ( NP ( NP ( DT an ) ( JJ extraordinary ) ( NN power ) ) ( VP ( VP ( VBN exercised ) ( PP ( IN in ) ( NP ( NP ( DT the ) ( NN prosecution ) ) ( PP ( IN of ) ( NP ( DT a ) ( NN war ) ) ) ) ) ) ( CC and ) ( VP ( VBG involving ) ( NP ( NP ( DT an ) ( NN extension ) ) ( PP ( IN of ) ( NP ( DT the ) ( NNS power ) ) ) ) ( SBAR ( IN that ) ( S ( NP ( DT the ) ( NN government ) ) ( ADVP ( RB normally ) ) ( VP ( VBZ has ) ( VP ( PP ( IN in ) ( NP ( NN peacetime ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT the ) ( NN prosecution ) ) ( PP ( IN of ) ( NP ( DT a ) ( NN war ) ) ) ) ',' ( VB Exercised ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN war ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ legal ) ( NN state ) ) ( VP ( VP ( VBN created ) ( PP ( IN by ) ( NP ( NP ( DT a ) ( NN declaration ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ) ) ( CC and ) ( VP ( VBN ended ) ( PP ( IN by ) ( NP ( NP ( JJ official ) ( NN declaration ) ) ( SBAR ( WHPP ( IN during ) ( WHNP ( WDT which ) ) ) ( S ( NP ( NP ( DT the ) ( JJ international ) ( NNS rule ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ( VP ( VBP apply ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( NN declaration ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ',' ( VB Created ) ',' ( NP ( NN thing ) ) ',1
' ( ROOT ( S ( NP ( NN war ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( JJ legal ) ( NN state ) ) ( VP ( VP ( VBN created ) ( PP ( IN by ) ( NP ( NP ( DT a ) ( NN declaration ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ) ) ( CC and ) ( VP ( VBN ended ) ( PP ( IN by ) ( NP ( NP ( JJ official ) ( NN declaration ) ) ( SBAR ( WHPP ( IN during ) ( WHNP ( WDT which ) ) ) ( S ( NP ( NP ( DT the ) ( JJ international ) ( NNS rule ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ( VP ( VBP apply ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( NN declaration ) ) ( PP ( IN of ) ( NP ( NN war ) ) ) ) ',' ( VB Ended ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN warrant ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN type ) ) ( PP ( IN of ) ( NP ( NP ( NN security ) ) ( VP ( VBN issued ) ( PP ( IN by ) ( NP ( NP ( DT a ) ( NN corporation ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBZ gives ) ( NP ( DT the ) ( NN holder ) ) ( NP ( DT the ) ( NN right ) ( S ( VP ( TO to ) ( VP ( VB purchase ) ( NP ( NP ( DT a ) ( JJ certain ) ( NN amount ) ) ( PP ( IN of ) ( NP ( JJ common ) ( NN stock ) ) ) ) ( PP ( IN at ) ( NP ( DT a ) ( VBN stated ) ( NN price ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( JJ certain ) ( NN amount ) ) ( PP ( IN of ) ( NP ( JJ common ) ( NN stock ) ) ) ) ',' ( VB Issued ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',1
' ( ROOT ( S ( NP ( NN warrant ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN type ) ) ( PP ( IN of ) ( NP ( NP ( NN security ) ) ( VP ( VBN issued ) ( PP ( IN by ) ( NP ( NP ( DT a ) ( NN corporation ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBZ gives ) ( NP ( DT the ) ( NN holder ) ) ( NP ( DT the ) ( NN right ) ( S ( VP ( TO to ) ( VP ( VB purchase ) ( NP ( NP ( DT a ) ( JJ certain ) ( NN amount ) ) ( PP ( IN of ) ( NP ( JJ common ) ( NN stock ) ) ) ) ( PP ( IN at ) ( NP ( DT a ) ( VBN stated ) ( NN price ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( DT a ) ( JJ certain ) ( NN amount ) ) ( PP ( IN of ) ( NP ( JJ common ) ( NN stock ) ) ) ) ',' ( VB Purchase ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',1
' ( ROOT ( S ( NP ( NN washbowl ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN basin ) ) ( PP ( IN for ) ( S ( VP ( VBG washing ) ( NP ( DT the ) ( NNS hands ) ) ) ) ) ) ) ) ) ',' ( NP ( DT the ) ( NNS hands ) ) ',' ( VB Washing ) ',' ( PP ( IN by ) ( NP ( NN thing ) ) ) ',1
' ( ROOT ( S ( NP ( NN william ) ( NN fulbright ) ) ( VP ( VBZ be ) ( NP ( NP ( NNP United ) ( NNPS state ) ( NN senator ) ) ( SBAR ( WHNP ( WP who ) ) ( S ( VP ( VBZ be ) ( VP ( VBN remembered ) ( PP ( IN for ) ( NP ( NP ( NN creation ) ) ( PP ( IN of ) ( NP ( NP ( NNS grant ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBP fund ) ( NP ( NP ( NN exchange ) ( NNS program ) ) ( PP ( IN of ) ( NP ( NP ( NNS teacher ) ( CC and ) ( NNS student ) ) ( PP ( IN between ) ( NP ( NP ( DT the ) ( NNP United ) ( NNPS state ) ) ( CC and ) ( NP ( JJ other ) ( NNS country ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NP ( NN creation ) ) ( PP ( IN of ) ( NP ( NP ( NNS grant ) ) ( SBAR ( WHNP ( WDT that ) ) ( S ( VP ( VBP fund ) ( NP ( NP ( NN exchange ) ( NNS program ) ) ( PP ( IN of ) ( NP ( NP ( NNS teacher ) ( CC and ) ( NNS student ) ) ( PP ( IN between ) ( NP ( NP ( DT the ) ( NNP United ) ( NNPS state ) ) ( CC and ) ( NP ( JJ other ) ( NNS country ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( VB Remembered ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN windbreak ) ) ( VP ( VBZ be ) ( NP ( NP ( JJ hedge ) ) ( CC or ) ( NP ( NP ( NN fence ) ) ( PP ( IN of ) ( NP ( NP ( NNS tree ) ) ( VP ( VBN designed ) ( S ( VP ( TO to ) ( VP ( VP ( VB lessen ) ( NP ( NP ( DT the ) ( NN force ) ) ( PP ( IN of ) ( NP ( DT the ) ( NN wind ) ) ) ) ) ( CC and ) ( VP ( VB reduce ) ( NP ( NN erosion ) ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( NNS tree ) ) ',' ( VB Designed ) ',' ( NP ( NN thing ) ) ',0
' ( ROOT ( S ( NP ( NN write-in ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN candidate ) ) ( PP ( IN for ) ( NP ( JJ public ) ( NN office ) ) ) ( SBAR ( WHNP ( WP$ whose ) ( NN name ) ) ( S ( VP ( VP ( VBZ does ) ( RB not ) ( VP ( VB appear ) ( PP ( IN on ) ( NP ( DT the ) ( NN ballot ) ) ) ) ) ( CC and ) ( VP ( ADVP ( RB so ) ) ( MD must ) ( VP ( VB be ) ( VP ( VBN written ) ( PP ( IN on ) ( NP ( DT the ) ( NN ballot ) ) ) ( PP ( IN by ) ( NP ( DT the ) ( NNS voter ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT the ) ( NN ballot ) ) ',' ( VB Appear ) ',' ( PP ( IN on ) ( NP ( NN thing ) ) ) ',0
' ( ROOT ( S ( NP ( NN write-in ) ) ( VP ( VBZ be ) ( NP ( NP ( DT a ) ( NN candidate ) ) ( PP ( IN for ) ( NP ( JJ public ) ( NN office ) ) ) ( SBAR ( WHNP ( WP$ whose ) ( NN name ) ) ( S ( VP ( VP ( VBZ does ) ( RB not ) ( VP ( VB appear ) ( PP ( IN on ) ( NP ( DT the ) ( NN ballot ) ) ) ) ) ( CC and ) ( VP ( ADVP ( RB so ) ) ( MD must ) ( VP ( VB be ) ( VP ( VBN written ) ( PP ( IN on ) ( NP ( DT the ) ( NN ballot ) ) ) ( PP ( IN by ) ( NP ( DT the ) ( NNS voter ) ) ) ) ) ) ) ) ) ) ) ) ) ',' ( NP ( DT the ) ( NN ballot ) ) ',' ( VB Written ) ',' ( PP ( IN on ) ( NP ( NN thing ) ) ) ',1
